,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
184,35 Ave & 37 St,40.7557327,-73.9236611,Pizza,Sac's Place,4.0,562,3511 35th Ave,(718) 204-5002,16,11,27
185,35 Ave & 37 St,40.7557327,-73.9236611,Seafood,Mar's,4.0,295,34-21 34th Ave,(718) 685-2480,16,11,27
186,35 Ave & 37 St,40.7557327,-73.9236611,Thai,Pye Boat Noodle,4.5,1032,35-13 Broadway,(718) 685-2329,16,11,27
187,35 Ave & 37 St,40.7557327,-73.9236611,Cocktail Bars,Trestle,4.5,544,34-02 Broadway,(347) 808-0290,16,11,27
188,35 Ave & 37 St,40.7557327,-73.9236611,Mexican,El Mero Mero,4.5,135,35-57 38th St,(718) 392-2444,16,11,27
189,35 Ave & 37 St,40.7557327,-73.9236611,Lounges,LUNA  Asian Bistro & Lounge,4.0,372,32-72 Steinway St,(917) 832-7911,16,11,27
190,35 Ave & 37 St,40.7557327,-73.9236611,American (New),The Highwater,4.0,545,3420 Broadway,(917) 745-0407,16,11,27
191,35 Ave & 37 St,40.7557327,-73.9236611,Mexican,Chela & Garnacha,4.5,439,33-09 36th Ave,(917) 832-6876,16,11,27
192,35 Ave & 37 St,40.7557327,-73.9236611,Barbeque,Pig Beach BBQ - Queens,4.0,123,35-37 36th St,(718) 362-6111,16,11,27
193,35 Ave & 37 St,40.7557327,-73.9236611,Mexican,Ruta Oaxaca Mexican Cuisine,4.5,271,35-03 Broadway,(929) 349-1228,16,11,27
194,35 Ave & 37 St,40.7557327,-73.9236611,Spanish,Cafe Ole,4.0,143,3809 36th Ave,(718) 349-7777,16,11,27
195,35 Ave & 37 St,40.7557327,-73.9236611,American (New),Oliver's Astoria,4.0,621,3719 Broadway,(718) 806-1476,16,11,27
196,35 Ave & 37 St,40.7557327,-73.9236611,Sushi Bars,Sake Kawa,4.5,244,32-05 36th Ave,(718) 777-0117,16,11,27
197,35 Ave & 37 St,40.7557327,-73.9236611,Seafood,Amylos Taverna,4.0,414,33-19 Broadway,(718) 215-0228,16,11,27
198,35 Ave & 37 St,40.7557327,-73.9236611,Ramen,Susuru Ramen,4.5,175,33-19 36th Ave,(718) 806-1521,16,11,27
199,35 Ave & 37 St,40.7557327,-73.9236611,Cinema,Museum of the Moving Image,4.5,592,3601 35th Ave,(718) 777-6888,16,11,27
200,Bank St & Hudson St,40.73652889,-74.00618026,Italian,Don Angie,4.5,753,103 Greenwich Ave,(212) 889-8884,10,11,21
201,Bank St & Hudson St,40.73652889,-74.00618026,Pizza,Olio e Più,4.5,4742,3 Greenwich Ave,(212) 243-6546,10,11,21
202,Bank St & Hudson St,40.73652889,-74.00618026,Italian,L'Artusi,4.5,2345,228 W 10th St,(212) 255-5757,10,11,21
203,Bank St & Hudson St,40.73652889,-74.00618026,Southern,Bird Dog,4.5,204,525 Hudson St,(917) 261-4221,10,11,21
204,Bank St & Hudson St,40.73652889,-74.00618026,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616,10,11,21
205,Bank St & Hudson St,40.73652889,-74.00618026,Wine Bars,St Tropez West Village,4.5,274,304 W 4th St,(917) 970-9090,10,11,21
206,Bank St & Hudson St,40.73652889,-74.00618026,French,Pastis,4.0,513,52 Gansevoort St,(212) 929-4844,10,11,21
207,Bank St & Hudson St,40.73652889,-74.00618026,American (New),While We Were Young,4.0,449,183 W 10th St,(917) 675-6272,10,11,21
208,Bank St & Hudson St,40.73652889,-74.00618026,American (Traditional),Anton's,4.0,163,570 Hudson St,(917) 675-6272,10,11,21
209,Bank St & Hudson St,40.73652889,-74.00618026,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418,10,11,21
210,Bank St & Hudson St,40.73652889,-74.00618026,American (New),Left Bank,4.0,346,117 Perry St,(212) 727-1170,10,11,21
211,Bank St & Hudson St,40.73652889,-74.00618026,Austrian,Wallse,4.0,364,344 W 11th St,(212) 352-2300,10,11,21
212,Bank St & Hudson St,40.73652889,-74.00618026,Georgian,Chama Mama,4.5,680,149 W 14th St,(646) 438-9007,10,11,21
213,Bank St & Hudson St,40.73652889,-74.00618026,French,Tartine,4.0,1056,253 W 11th St,(212) 229-2611,10,11,21
214,Bank St & Hudson St,40.73652889,-74.00618026,Korean,JeJu Noodle Bar,4.0,987,679 Greenwich St,(646) 666-0947,10,11,21
215,Bank St & Hudson St,40.73652889,-74.00618026,American (New),The Mary Lane,4.5,81,99 Bank St,(212) 597-9099,10,11,21
216,Bank St & Hudson St,40.73652889,-74.00618026,Mediterranean,Mémé Mediterranean,4.0,688,581 Hudson St,(646) 692-8450,10,11,21
217,Bank St & Hudson St,40.73652889,-74.00618026,Cocktail Bars,Dante West Village,4.0,207,551 Hudson St,(212) 982-5275,10,11,21
218,Bank St & Hudson St,40.73652889,-74.00618026,American (New),Perry St,4.0,1002,176 Perry St,(212) 352-1900,10,11,21
219,Bank St & Hudson St,40.73652889,-74.00618026,American (Traditional),RH Rooftop Restaurant New York,4.0,854,9 9th Ave,(212) 217-2210,10,11,21
220,Greenwich St & W Houston St,40.728846,-74.008591,Seafood,The Clam,4.0,455,420 Hudson St,(212) 242-7420,66,14,80
221,Greenwich St & W Houston St,40.728846,-74.008591,Pizza,Olio e Più,4.5,4742,3 Greenwich Ave,(212) 243-6546,66,14,80
222,Greenwich St & W Houston St,40.728846,-74.008591,Thai,Top Thai Vintage,4.5,1065,55 Carmine St,(646) 609-2272,66,14,80
223,Greenwich St & W Houston St,40.728846,-74.008591,Mexican,Jajaja Mexicana,4.5,612,63 Carmine St,(917) 262-0184,66,14,80
224,Greenwich St & W Houston St,40.728846,-74.008591,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616,66,14,80
225,Greenwich St & W Houston St,40.728846,-74.008591,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,66,14,80
226,Greenwich St & W Houston St,40.728846,-74.008591,Japanese,EN Japanese Brasserie,4.0,1356,435 Hudson St,(212) 647-9196,66,14,80
227,Greenwich St & W Houston St,40.728846,-74.008591,Pizza,Emily - West Village,4.0,983,35 Downing St,(917) 935-6434,66,14,80
228,Greenwich St & W Houston St,40.728846,-74.008591,Mediterranean,Shuka,4.5,944,38 MacDougal St,(212) 475-7500,66,14,80
229,Greenwich St & W Houston St,40.728846,-74.008591,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418,66,14,80
230,Greenwich St & W Houston St,40.728846,-74.008591,American (New),Hudson Clearwater,4.0,667,447 Hudson St,(212) 989-3255,66,14,80
231,Greenwich St & W Houston St,40.728846,-74.008591,American (New),The Leroy House,4.5,184,430 Hudson St,(646) 590-0640,66,14,80
232,Greenwich St & W Houston St,40.728846,-74.008591,Seafood,Ama Raw Bar - West Village,4.5,90,39 Downing St,(646) 351-6998,66,14,80
233,Greenwich St & W Houston St,40.728846,-74.008591,Italian,L'Artusi,4.5,2345,228 W 10th St,(212) 255-5757,66,14,80
234,Greenwich St & W Houston St,40.728846,-74.008591,Cocktail Bars,Dante,4.0,637,79-81 Macdougal St,(212) 982-5275,66,14,80
235,Greenwich St & W Houston St,40.728846,-74.008591,Brazilian,Berimbau Brazilian Kitchen,4.5,243,43 Carmine St,(212) 401-0021,66,14,80
236,Greenwich St & W Houston St,40.728846,-74.008591,Italian,Don Angie,4.5,753,103 Greenwich Ave,(212) 889-8884,66,14,80
237,Greenwich St & W Houston St,40.728846,-74.008591,Mediterranean,Westville,4.0,580,333 Hudson St,(212) 776-1404,66,14,80
238,Greenwich St & W Houston St,40.728846,-74.008591,Korean,JeJu Noodle Bar,4.0,987,679 Greenwich St,(646) 666-0947,66,14,80
239,Greenwich St & W Houston St,40.728846,-74.008591,Vegetarian,Urban Vegan Kitchen,4.0,689,41 Carmine St,(646) 438-9939,66,14,80
240,Madison St & Clinton St,40.71269042,-73.98776323,French,Les Enfants de Boheme,4.5,342,177 Henry St,(646) 476-4843,9,31,40
241,Madison St & Clinton St,40.71269042,-73.98776323,Mexican,Jajaja Mexicana,4.5,1199,162 E Broadway,(646) 883-5453,9,31,40
242,Madison St & Clinton St,40.71269042,-73.98776323,Cantonese,Wu's Wonton King,3.5,485,165 E Broadway,(212) 477-1111,9,31,40
243,Madison St & Clinton St,40.71269042,-73.98776323,Thai,Wayla,4.5,641,100 Forsyth St,(212) 206-2500,9,31,40
244,Madison St & Clinton St,40.71269042,-73.98776323,American (New),Betty,5.0,34,193 Henry St,(646) 556-5081,9,31,40
245,Madison St & Clinton St,40.71269042,-73.98776323,Cocktail Bars,Double Chicken Please,4.5,490,115 Allen St,(646) 678-5452,9,31,40
246,Madison St & Clinton St,40.71269042,-73.98776323,Diners,Golden Diner,4.5,424,123 Madison St,(917) 472-7800,9,31,40
247,Madison St & Clinton St,40.71269042,-73.98776323,Greek,Kiki's,4.0,831,130 Division St,(646) 882-7052,9,31,40
248,Madison St & Clinton St,40.71269042,-73.98776323,Seafood,Cervo's,4.0,131,43 Canal St,(212) 226-2545,9,31,40
249,Madison St & Clinton St,40.71269042,-73.98776323,Basque,Ernesto’s,3.5,138,259 E Broadway,(646) 692-8300,9,31,40
250,Madison St & Clinton St,40.71269042,-73.98776323,Hot Pot,Da Long Yi Hot Pot,4.5,580,159 Canal St,(917) 889-5539,9,31,40
251,Madison St & Clinton St,40.71269042,-73.98776323,Mexican,La Contenta,4.5,908,102 Norfolk St,(212) 432-4180,9,31,40
252,Madison St & Clinton St,40.71269042,-73.98776323,Italian,Gelso & Grand,4.5,1437,186 Grand St,(212) 226-1600,9,31,40
253,Madison St & Clinton St,40.71269042,-73.98776323,Wine Bars,Tomiño Taberna Gallega,4.5,424,192 Grand St,(212) 933-4763,9,31,40
254,Madison St & Clinton St,40.71269042,-73.98776323,Malaysian,Kopitiam,4.0,980,151 E Broadway,(646) 609-3785,9,31,40
255,Madison St & Clinton St,40.71269042,-73.98776323,Szechuan,Ye's Apothecary,4.5,351,119 Orchard St,(646) 609-3785,9,31,40
256,Madison St & Clinton St,40.71269042,-73.98776323,Italian,Bacaro,4.0,428,136 Division St,(212) 941-5060,9,31,40
257,Madison St & Clinton St,40.71269042,-73.98776323,French,LĒNA,4.5,225,137 Eldridge St,(347) 935-1897,9,31,40
258,Madison St & Clinton St,40.71269042,-73.98776323,Japanese,Kaikagetsu NYC,4.5,143,162 Orchard St,(646) 590-3900,9,31,40
259,Madison St & Clinton St,40.71269042,-73.98776323,Thai,Thai Diner,4.0,713,186 Mott St,(646) 559-4140,9,31,40
260,Stanton St & Mangin St,40.71782143,-73.97628939,Seafood,Upstate Craft Beer & Oyster Bar,4.5,2072,95 1st Ave,(646) 791-5400,13,6,19
261,Stanton St & Mangin St,40.71782143,-73.97628939,Korean,Nowon East Village ,4.5,286,507 East 6th St,(646) 692-3867,13,6,19
262,Stanton St & Mangin St,40.71782143,-73.97628939,American (New),Tuome,4.5,665,536 E 5th St,(646) 833-7811,13,6,19
263,Stanton St & Mangin St,40.71782143,-73.97628939,Japanese,Secchu Yokota,5.0,151,199 E 3rd St,(646) 833-7811,13,6,19
264,Stanton St & Mangin St,40.71782143,-73.97628939,Mexican,La Contenta,4.5,908,102 Norfolk St,(212) 432-4180,13,6,19
265,Stanton St & Mangin St,40.71782143,-73.97628939,Bakeries,Clinton Street Baking Company,4.0,5764,4 Clinton St,(646) 602-6263,13,6,19
266,Stanton St & Mangin St,40.71782143,-73.97628939,Japanese,Raku,4.5,1550,342 E 6th St,(212) 228-1324,13,6,19
267,Stanton St & Mangin St,40.71782143,-73.97628939,Cocktail Bars,Antidote,4.5,390,66 S 2nd St,(718) 782-2585,13,6,19
268,Stanton St & Mangin St,40.71782143,-73.97628939,Vietnamese,Ginger and Lemongrass,4.0,576,153 Rivington St,(646) 876-1237,13,6,19
269,Stanton St & Mangin St,40.71782143,-73.97628939,Thai,Thailicious,4.5,260,71 Clinton St,(646) 882-0343,13,6,19
270,Stanton St & Mangin St,40.71782143,-73.97628939,Argentine,Balvanera,4.5,316,152 Stanton St,(917) 746-1660,13,6,19
271,Stanton St & Mangin St,40.71782143,-73.97628939,Cocktail Bars,The Wayland,4.5,539,700 E 9th St,(212) 777-7022,13,6,19
272,Stanton St & Mangin St,40.71782143,-73.97628939,Latin American,Yuca Bar,4.0,1987,111 Avenue A,(212) 982-9533,13,6,19
273,Stanton St & Mangin St,40.71782143,-73.97628939,American (New),Sons of Essex,4.0,1322,133 Essex St,(212) 674-7100,13,6,19
274,Stanton St & Mangin St,40.71782143,-73.97628939,Izakaya,Yopparai,4.5,265,49 Clinton St,(212) 777-7253,13,6,19
275,Stanton St & Mangin St,40.71782143,-73.97628939,Pizza,Barano,4.5,322,26 Broadway,(347) 987-4500,13,6,19
276,Stanton St & Mangin St,40.71782143,-73.97628939,French,Dirty French,4.0,739,180 Ludlow St,(212) 254-3000,13,6,19
277,Stanton St & Mangin St,40.71782143,-73.97628939,Izakaya,Aoi Kitchen,4.5,249,320 E 6th St,(646) 454-0084,13,6,19
278,Stanton St & Mangin St,40.71782143,-73.97628939,Italian,Risotteria Melotti NYC,4.5,386,309 E 5th St,(646) 755-8939,13,6,19
279,Stanton St & Mangin St,40.71782143,-73.97628939,American (New),Sunday in Brooklyn,4.0,1267,348 Wythe Ave,(347) 222-6722,13,6,19
280,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Pizza,Il Porto,4.0,392,37 Washington Ave,(718) 624-0954,16,3,19
281,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Mediterranean,Miss Ada,4.5,458,184 Dekalb Ave,(718) 624-0954,16,3,19
282,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Italian,Evelina,4.5,355,211 Dekalb Ave,(929) 298-0209,16,3,19
283,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Caribbean,Imani,4.0,840,271 Adelphi St,(718) 923-0100,16,3,19
284,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Gastropubs,Putnam's Pub & Cooker,4.0,506,419 Myrtle Ave,(347) 799-2382,16,3,19
285,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Middle Eastern,Holy Pita,5.0,88,10 Clermont Ave,(929) 298-0024,16,3,19
286,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Sushi Bars,66S Fusion,4.0,206,130 Flushing Ave,(718) 222-0050,16,3,19
287,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Italian,Osteria Brooklyn,4.5,231,458 Myrtle Ave,(646) 750-9156,16,3,19
288,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Thai,Thai Holic,4.5,547,372 Myrtle Ave,(718) 222-9992,16,3,19
289,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Thai,Glin Thai Bistro,5.0,91,330 Myrtle Ave,(347) 987-4100,16,3,19
290,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Bagels,Russ & Daughters - Brooklyn,3.0,103,141 Flushing Ave,(212) 475-4880,16,3,19
291,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Cajun/Creole,Soco,4.0,2359,509 Myrtle Ave,(718) 783-1936,16,3,19
292,Clinton Ave & Flushing Ave,40.69794,-73.96986848,American (Traditional),Rustik Tavern,4.0,589,471 Dekalb Ave,(347) 406-9700,16,3,19
293,Clinton Ave & Flushing Ave,40.69794,-73.96986848,American (New),Walter's,4.0,629,166 DeKalb Ave,(718) 488-7800,16,3,19
294,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Bars,LaRina Pastificio & Vino,4.0,227,387 Myrtle Ave,(718) 852-0001,16,3,19
295,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Sushi Bars,U-gu,4.5,189,541 Myrtle Ave,(718) 857-0222,16,3,19
296,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Korean,Tiger Box,4.5,80,169 Park Ave,(646) 320-1177,16,3,19
297,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Delis,Farmer In the Deli,4.5,196,357 Myrtle Ave,(718) 875-9067,16,3,19
298,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Vegan,Luanne's Wild Ginger,4.5,113,235 Dekalb Ave,(718) 638-8868,16,3,19
299,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Coffee & Tea,Brooklyn Roasting Company,3.5,93,200 Flushing Ave,(718) 858-5500,16,3,19
300,Rivington St & Ridge St,40.71850211,-73.98329859,Filipino,Pig and Khao,4.0,1893,68 Clinton St,(212) 920-4485,51,3,54
301,Rivington St & Ridge St,40.71850211,-73.98329859,Thai,Thailicious,4.5,260,71 Clinton St,(646) 882-0343,51,3,54
302,Rivington St & Ridge St,40.71850211,-73.98329859,Izakaya,Yopparai,4.5,265,49 Clinton St,(212) 777-7253,51,3,54
303,Rivington St & Ridge St,40.71850211,-73.98329859,Vietnamese,Ginger and Lemongrass,4.0,576,153 Rivington St,(646) 876-1237,51,3,54
304,Rivington St & Ridge St,40.71850211,-73.98329859,Mexican,La Contenta,4.5,908,102 Norfolk St,(212) 432-4180,51,3,54
305,Rivington St & Ridge St,40.71850211,-73.98329859,Bakeries,Clinton Street Baking Company,4.0,5764,4 Clinton St,(646) 602-6263,51,3,54
306,Rivington St & Ridge St,40.71850211,-73.98329859,Japanese,Davelle,4.0,415,102 Suffolk St,(646) 988-1973,51,3,54
307,Rivington St & Ridge St,40.71850211,-73.98329859,Haitian,Rebel Restaurant and Bar,4.5,108,29 Clinton St,(973) 834-8126,51,3,54
308,Rivington St & Ridge St,40.71850211,-73.98329859,Argentine,Balvanera,4.5,316,152 Stanton St,(917) 746-1660,51,3,54
309,Rivington St & Ridge St,40.71850211,-73.98329859,Burgers,The Burgary,4.0,301,67 Clinton St,(212) 529-6900,51,3,54
310,Rivington St & Ridge St,40.71850211,-73.98329859,Seafood,Upstate Craft Beer & Oyster Bar,4.5,2072,95 1st Ave,(646) 791-5400,51,3,54
311,Rivington St & Ridge St,40.71850211,-73.98329859,Dim Sum,3 Times,4.0,221,90 Clinton St,(646) 609-6324,51,3,54
312,Rivington St & Ridge St,40.71850211,-73.98329859,Seafood,Fish Cheeks,4.5,1371,55 Bond St,(212) 677-2223,51,3,54
313,Rivington St & Ridge St,40.71850211,-73.98329859,Cocktail Bars,Black Crescent,4.0,189,76 Clinton St,(347) 820-4330,51,3,54
314,Rivington St & Ridge St,40.71850211,-73.98329859,Thai,Wayla,4.5,641,100 Forsyth St,(212) 206-2500,51,3,54
315,Rivington St & Ridge St,40.71850211,-73.98329859,Caribbean,Omar's Kitchen and Rum Bar,4.0,263,29A Clinton St,(646) 866-6993,51,3,54
316,Rivington St & Ridge St,40.71850211,-73.98329859,Cocktail Bars,Double Chicken Please,4.5,490,115 Allen St,(646) 678-5452,51,3,54
317,Rivington St & Ridge St,40.71850211,-73.98329859,American (New),Sixty Three Clinton,4.5,133,63 Clinton St,(917) 663-6223,51,3,54
318,Rivington St & Ridge St,40.71850211,-73.98329859,American (New),Sons of Essex,4.0,1322,133 Essex St,(212) 674-7100,51,3,54
319,Rivington St & Ridge St,40.71850211,-73.98329859,Sandwiches,Joey Roses Sandwich Shoppe,4.5,103,174 Rivington St,(646) 692-4020,51,3,54
320,E 114 St & 1 Ave,40.7945663,-73.9362541,Dominican,Santiago's Beer Garden,4.5,885,2337 1st Ave,(212) 920-6165,19,5,24
321,E 114 St & 1 Ave,40.7945663,-73.9362541,Italian,Rao's,4.5,210,455 E 114th St,(212) 722-6709,19,5,24
322,E 114 St & 1 Ave,40.7945663,-73.9362541,Steakhouses,Ricardo Steak House,4.0,1472,2145 2nd Ave,(212) 289-5895,19,5,24
323,E 114 St & 1 Ave,40.7945663,-73.9362541,Latin American,La Avenida,4.5,109,2247 1st Ave,(212) 828-2247,19,5,24
324,E 114 St & 1 Ave,40.7945663,-73.9362541,Tapas Bars,El Kallejon,4.5,342,209 E 117th St,(646) 649-4795,19,5,24
325,E 114 St & 1 Ave,40.7945663,-73.9362541,Latin American,Cascalote Latin Bistro,4.5,397,2126 2nd Ave,(646) 351-6574,19,5,24
326,E 114 St & 1 Ave,40.7945663,-73.9362541,Pizza,Patsy's Pizzeria,4.0,943,2287 1st Ave,(212) 534-9783,19,5,24
327,E 114 St & 1 Ave,40.7945663,-73.9362541,Latin American,Sapoara,4.0,87,2262 1st Ave,(212) 256-0199,19,5,24
328,E 114 St & 1 Ave,40.7945663,-73.9362541,Soul Food,SpaHa Soul and Bone Broth,4.5,134,2294 Second Ave,(347) 463-7387,19,5,24
329,E 114 St & 1 Ave,40.7945663,-73.9362541,Bakeries,Tres Leches Cafe - Harlem,5.0,183,356 E 112th St,(347) 994-8046,19,5,24
330,E 114 St & 1 Ave,40.7945663,-73.9362541,Italian,Nocciola Ristorante,4.0,264,237 E 116th St,(646) 559-5304,19,5,24
331,E 114 St & 1 Ave,40.7945663,-73.9362541,Bakeries,La Tropezienne Bakery,4.5,134,2131 1st Ave,(212) 860-5324,19,5,24
332,E 114 St & 1 Ave,40.7945663,-73.9362541,Coffee & Tea,Love Cafe,4.5,187,283 Pleasant Ave,(212) 369-6916,19,5,24
333,E 114 St & 1 Ave,40.7945663,-73.9362541,Food Trucks,Sidewalk Tacos,4.5,142,2163 2nd Ave,(646) 454-9255,19,5,24
334,E 114 St & 1 Ave,40.7945663,-73.9362541,Tapas/Small Plates,GAUDIr,4.5,70,251 E 110th St,(212) 744-4422,19,5,24
335,E 114 St & 1 Ave,40.7945663,-73.9362541,Cuban,Amor Cubano,4.0,578,2018 3rd Ave,(212) 996-1220,19,5,24
336,E 114 St & 1 Ave,40.7945663,-73.9362541,Juice Bars & Smoothies,Cassava House,4.5,96,2270 First Ave,(646) 928-0219,19,5,24
337,E 114 St & 1 Ave,40.7945663,-73.9362541,Mexican,Guajillo,4.5,59,2277 1st Ave,(646) 912-9971,19,5,24
338,E 114 St & 1 Ave,40.7945663,-73.9362541,Mexican,Ollin Restaurant,4.0,462,339 E 108th St,(212) 828-3644,19,5,24
339,E 114 St & 1 Ave,40.7945663,-73.9362541,Mexican,Bistro Casa Azul,4.5,62,343 Pleasant Ave,(917) 805-0803,19,5,24
340,Columbia St & Lorraine St,40.6747055,-74.0075572,American (New),Buttermilk Channel,4.0,2036,524 Court St,(718) 852-8490,36,0,36
341,Columbia St & Lorraine St,40.6747055,-74.0075572,Seafood,Red Hook Lobster Pound,4.0,1283,284 Van Brunt St,(718) 858-7650,36,0,36
342,Columbia St & Lorraine St,40.6747055,-74.0075572,Argentine,El Mate,4.5,358,550 Court St,(718) 222-1102,36,0,36
343,Columbia St & Lorraine St,40.6747055,-74.0075572,Distilleries,Van Brunt Stillhouse,4.5,83,6 Bay St,(718) 887-6012,36,0,36
344,Columbia St & Lorraine St,40.6747055,-74.0075572,American (Traditional),Red Hook Tavern,4.0,168,329 Van Brunt St,(917) 966-6094,36,0,36
345,Columbia St & Lorraine St,40.6747055,-74.0075572,Barbeque,Hometown Bar-B-Que,4.0,1617,454 Van Brunt St,(347) 294-4644,36,0,36
346,Columbia St & Lorraine St,40.6747055,-74.0075572,Thai,Boran,4.5,269,462 Court St,(718) 490-0207,36,0,36
347,Columbia St & Lorraine St,40.6747055,-74.0075572,American (New),Grindhaus,4.5,118,275 Van Brunt St,(347) 597-3063,36,0,36
348,Columbia St & Lorraine St,40.6747055,-74.0075572,Brazilian,Santo Bruklin,4.5,258,548 Court St,(917) 909-1231,36,0,36
349,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Fragole Ristorante,4.5,429,394 Court St,(718) 522-7133,36,0,36
350,Columbia St & Lorraine St,40.6747055,-74.0075572,American (New),Fort Defiance,4.0,378,347 Van Brunt St,(718) 522-7133,36,0,36
351,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Frankies 457 Spuntino,4.0,904,457 Court St,(718) 403-0033,36,0,36
352,Columbia St & Lorraine St,40.6747055,-74.0075572,Thai,Ugly Baby,4.0,445,407 Smith St,(347) 689-3075,36,0,36
353,Columbia St & Lorraine St,40.6747055,-74.0075572,Pizza,Lucali,4.0,1981,575 Henry St,(718) 858-4086,36,0,36
354,Columbia St & Lorraine St,40.6747055,-74.0075572,American (New),Bar Bruno,4.0,313,520 Henry St,(347) 763-0850,36,0,36
355,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Cremini's - Aperitivo & Kitchen,4.5,63,521 Court St,(929) 305-2967,36,0,36
356,Columbia St & Lorraine St,40.6747055,-74.0075572,Thai,Somtum Der Redhook,4.5,80,380 Van Brunt St,(347) 227-7889,36,0,36
357,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Aromi,4.5,44,552 Court St,(347) 529-5752,36,0,36
358,Columbia St & Lorraine St,40.6747055,-74.0075572,Italian,Enoteca on Court,4.0,263,347 Court St,(718) 243-1000,36,0,36
359,Columbia St & Lorraine St,40.6747055,-74.0075572,Ramen,Za-Ya Ramen,4.5,188,545 Court St,(347) 987-4103,36,0,36
360,11 Ave & W 41 St,40.76030096,-73.99884222,Burgers,Kings of Kobe,4.5,440,650 W 42nd St,(646) 370-5121,1,51,52
361,11 Ave & W 41 St,40.76030096,-73.99884222,Cocktail Bars,Dutch Freds,4.5,2010,307 W 47th St,(646) 918-6923,1,51,52
362,11 Ave & W 41 St,40.76030096,-73.99884222,American (New),Bea,4.0,2873,403 W 43rd St,(212) 602-1910,1,51,52
